key_G#,track_name,artist_count_2,key_A,artist_count_6,artist_count_3,valence_%,in_apple_charts,cover_url,key_G,released_month,release_3,release_2,release_1,streams,artist_count_7,key_A#,mode_Major,key_C#,in_apple_playlists,in_spotify_playlists,key_B,party_val,mode_Minor,in_shazam_charts,released_day,danceability_%,artist_count_4,released_year,artist_count_1,artist_count_8,instrumentalness_%,acousticness_%,key_not provided,season_3,bpm,key_F#,artist(s)_name,speechiness_%,energy_%,in_spotify_charts,in_deezer_playlists,liveness_%,key_E,concert_val,in_deezer_charts,key_D#,key_F,artist_count_5,season_2,season_1,key_D
0.0,Di Que Si,1.0,1.0,0.0,0.0,80,0.25662633129386325,https://i.scdn.co/image/ab67616d0000b273aab35973ece2916fb24244fe,0.0,2,0,0,1,-0.6423103087567416,0.0,0.0,1.0,0.0,-0.7306533033661932,-0.6225312592547293,0.0,-0.5234644870866013,0.0,-0.14478680812108152,3,57,0.0,2023,0.0,0.0,0,8,0.0,0,2.0966440133890374,0.0,"Grupo Marca Registrada, Grupo Frontera",5,59,-0.11143251754035224,-0.3328930409449561,6,0.0,-1.16287855648118,-0.13591407180067397,0.0,0.0,0.0,0,1,0.0
0.0,Every Breath You Take - Remastered 2003,0.0,0.0,0.0,0.0,73,0.452227627611714,https://i.scdn.co/image/ab67616d0000b2730408dc279dd7c7354ff41014,0.0,1,1,0,0,1.8481115825124141,0.0,0.0,1.0,1.0,1.643946386810208,2.150268240462899,0.0,-0.17042392931653996,0.0,0.40902115711697795,6,82,0.0,1983,1.0,0.0,0,54,0.0,0,-0.15996038776393168,0.0,The Police,3,45,0.32358288747294606,0.4498685299059289,7,0.0,0.2919140501273628,-0.43690196171562107,0.0,0.0,0.0,0,1,0.0
0.0,BackOutsideBoyz,0.0,0.0,0.0,0.0,40,-0.8974213169814559,https://i.scdn.co/image/ab67616d0000b27302854a7060fccc1a66a4b5ad,0.0,11,0,0,1,-0.7351819162431376,0.0,0.0,0.0,0.0,-0.6847673190149584,-0.5360186090122149,0.0,-0.09500092058921412,1.0,-0.36751392457551846,4,85,0.0,2022,1.0,0.0,0,4,0.0,1,0.7079643819102872,0.0,Drake,32,43,-0.5947829675551282,-0.3345854983954445,39,0.0,0.6475300206316734,-0.43690196171562107,0.0,1.0,0.0,0,0,0.0
0.0,Miï¿½ï¿½n,1.0,0.0,0.0,0.0,92,-0.5453389836093246,Not Found,0.0,4,0,1,0,0.13076734437555843,0.0,0.0,1.0,0.0,-0.07677802636109726,-0.2395652458444695,0.0,0.27906666092631033,0.0,-0.36751392457551846,29,85,0.0,2021,0.0,0.0,0,16,0.0,0,-1.0278851574381505,0.0,"Tini, Maria Becerra",7,54,0.1785777524685133,-0.2770419450788389,29,0.0,-0.09603064496824863,-0.28640801675814753,0.0,0.0,0.0,0,1,1.0
1.0,Smoking on my Ex Pack,0.0,0.0,0.0,0.0,33,-0.7800605391907455,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1,0.0,12,0,0,1,-0.7975691719577789,0.0,0.0,1.0,0.0,-0.7077103111905757,-0.5654002638115594,0.0,-0.7054244161242789,0.0,-0.36751392457551846,9,47,0.0,2022,1.0,0.0,0,24,0.0,1,-1.4097720560948068,0.0,SZA,38,68,-0.5947829675551282,-0.3337392696702003,22,0.0,0.938488541953382,-0.43690196171562107,0.0,0.0,0.0,0,0,0.0
0.0,Vigilante Shit,0.0,0.0,0.0,0.0,16,-0.8191807984543157,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5,0.0,10,0,0,1,-0.45912487440743693,0.0,0.0,0.0,0.0,-0.6388813346637235,-0.42263555651730844,0.0,-0.9894720017681738,1.0,-0.36751392457551846,21,80,0.0,2022,1.0,0.0,0,17,0.0,1,-1.4444890468817757,0.0,Taylor Swift,39,28,-0.5947829675551282,-0.32273829624202566,12,1.0,0.42122894849256687,-0.43690196171562107,0.0,0.0,0.0,0,0,0.0
0.0,Out of Time,0.0,0.0,0.0,0.0,82,0.7260694424567049,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,0.0,1,0,0,1,-0.31099107048170477,0.0,0.0,0.0,0.0,-0.21443597941480166,-0.2012686445034435,0.0,0.2804684625093424,1.0,4.277219855499839e-17,7,65,0.0,2022,1.0,0.0,0,27,1.0,0,-0.9931681666511818,0.0,The Weeknd,5,74,-0.5947829675551282,-0.28381177488079246,32,0.0,0.2919140501273628,-0.43690196171562107,0.0,0.0,0.0,0,1,0.0
0.0,Daylight,0.0,0.0,0.0,0.0,63,-0.7800605391907455,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,0.0,5,0,0,1,-0.39508545282567925,0.0,0.0,1.0,0.0,-0.5356378698734453,-0.3187952637008216,0.0,-0.6546852823788194,0.0,-0.36751392457551846,20,69,0.0,2022,1.0,0.0,0,48,1.0,0,0.8468323450581622,0.0,Harry Styles,4,45,-0.5947829675551282,-0.30242880683616485,18,0.0,0.48588639767516856,-0.43690196171562107,0.0,0.0,0.0,1,0,0.0
0.0,Unstoppable,0.0,1.0,0.0,0.0,27,0.2957465905574334,https://i.scdn.co/image/ab67616d0000b273754b2fddebe7039fdb912837,0.0,1,0,1,0,0.7227117278935385,0.0,0.0,1.0,0.0,0.5885687467318074,0.2972149860666323,0.0,-0.17127717738688086,0.0,4.277219855499839e-17,21,47,0.0,2016,1.0,0.0,0,11,0.0,0,1.8189080870932872,0.0,Sia,8,78,0.03357261746408052,0.6326539345586761,10,0.0,-0.8395913105681706,-0.13591407180067397,0.0,0.0,0.0,0,1,0.0
0.0,Dynamite,0.0,0.0,0.0,0.0,74,2.193079164840585,https://i.scdn.co/image/ab67616d0000b273c07d5d2fdc02ae252fcd07e5,0.0,8,0,1,0,2.0197002824634254,0.0,0.0,0.0,0.0,1.9651482772688516,0.40356653143007165,0.0,0.834819894723168,1.0,4.277219855499839e-17,21,75,0.0,2020,1.0,0.0,0,1,0.0,0,-0.26411136012483794,1.0,BTS,10,77,-0.3531077425477402,0.15707339097143572,9,0.0,-1.130549831889879,-0.43690196171562107,0.0,0.0,0.0,1,0,0.0
0.0,Hot Shit (feat. Ye & Lil Durk),0.0,1.0,0.0,1.0,52,-0.9952219651403813,https://i.scdn.co/image/ab67616d0000b273b629e669238964a725937c1b,0.0,7,0,0,1,-0.7480002621955267,0.0,0.0,1.0,0.0,-0.6503528307515323,-0.4662057882069347,0.0,1.0969872085512582,0.0,-0.36751392457551846,1,88,0.0,2022,0.0,0.0,0,0,0.0,0,1.2287192437148184,0.0,"Kanye West, Lil Durk, Cardi B",23,69,-0.5947829675551282,-0.3345854983954445,8,0.0,-0.7749338613855685,-0.43690196171562107,0.0,0.0,0.0,1,0,0.0
1.0,Butter,0.0,0.0,0.0,0.0,70,1.6453955351506033,https://i.scdn.co/image/ab67616d0000b27317db30ce3f081d6818a8ad49,0.0,5,0,1,0,1.073722981771678,0.0,0.0,1.0,0.0,1.2883300080881381,-0.06716775849617879,0.0,-0.6647721702163814,0.0,-0.33741566559518915,21,79,0.0,2021,1.0,0.0,0,0,0.0,0,-0.40297932327271296,0.0,BTS,11,36,-0.30477269754626257,-0.14756895011647628,6,0.0,-1.2275360056637818,-0.43690196171562107,0.0,0.0,0.0,1,0,0.0
0.0,Still Don't Know My Name,0.0,0.0,0.0,0.0,31,1.273753072146687,https://i.scdn.co/image/ab67616d0000b27389c39ba1acdf33ed7acd3867,0.0,10,0,1,0,0.07522428964207663,0.0,0.0,1.0,0.0,-0.23737897159041907,0.12783100177468462,0.0,-1.5435491572256552,0.0,-0.36751392457551846,4,31,0.0,2019,1.0,0.0,27,47,0.0,1,-1.1667531205860255,0.0,Labrinth,12,63,-0.5947829675551282,-0.11118111493097567,21,0.0,0.8091736435881783,-0.43690196171562107,0.0,1.0,0.0,0,0,0.0
0.0,Take Me To Church,0.0,0.0,0.0,0.0,41,0.9412308684063407,https://i.scdn.co/image/ab67616d0000b2734ca68d59a4a29c856a4a39c2,0.0,9,1,0,0,2.7814084750820416,0.0,0.0,0.0,0.0,1.368630480702799,2.3216612267924086,0.0,-0.3151141869263773,1.0,-0.36751392457551846,13,57,0.0,2013,1.0,0.0,0,63,0.0,1,0.25664350167969335,0.0,Hozier,5,66,0.9036034274906771,3.575837440958004,12,1.0,0.8091736435881783,-0.28640801675814753,0.0,0.0,0.0,0,0,0.0
0.0,Otro Atardecer,1.0,0.0,0.0,0.0,55,-0.4084180761868292,Not Found,0.0,5,0,0,1,-0.3456319100629246,0.0,0.0,1.0,0.0,-0.661824326839341,-0.4561607780191246,0.0,0.261117517103254,0.0,-0.168865415305345,6,78,0.0,2022,0.0,0.0,0,59,0.0,0,-0.47241330484665045,0.0,"Bad Bunny, The Marï¿½ï",4,60,-0.256437652544785,-0.32527698241775826,7,0.0,0.48588639767516856,-0.43690196171562107,0.0,0.0,0.0,1,0,1.0
1.0,Bam Bam (feat. Ed Sheeran),1.0,0.0,0.0,0.0,96,-0.21281677986897846,https://i.scdn.co/image/ab67616d0000b273364ef5f9057092741f667fea,0.0,3,0,0,1,0.40763832085371854,0.0,0.0,1.0,0.0,1.3456874885271815,0.10008166113085924,0.0,0.5659178497362678,0.0,-0.15682611171321326,4,76,0.0,2022,0.0,0.0,0,18,0.0,0,-0.9237341850772443,0.0,"Camila Cabello, Ed Sheeran",4,70,-0.40144278754921775,0.08006657697421353,33,0.0,0.0009555288056542358,0.9175435429016409,0.0,0.0,0.0,0,1,0.0
0.0,Merry Christmas,1.0,0.0,0.0,0.0,60,0.7651897017202751,https://i.scdn.co/image/ab67616d0000b273d8db7e7b7d4c1e90cd18ca3a,0.0,11,0,1,0,-0.6622318871902069,0.0,0.0,1.0,0.0,0.04940843060479844,-0.389863710779578,0.0,0.8751978638747203,0.0,-0.36751392457551846,10,59,0.0,2017,0.0,0.0,0,24,1.0,1,-0.26411136012483794,0.0,"Ed Sheeran, Elton John",4,94,-0.5947829675551282,-0.21695970558650068,10,0.0,-0.548632789246462,-0.43690196171562107,0.0,0.0,0.0,0,0,0.0
0.0,Worst Day,0.0,0.0,0.0,0.0,60,-0.9365415762450261,https://i.scdn.co/image/ab67616d0000b2737e83b7d94b668d9ea94fe7ec,0.0,2,0,0,1,-0.8085882119274856,0.0,0.0,1.0,1.0,-0.5471093659612539,-0.5529695637041444,0.0,-0.2904303119445109,0.0,-0.36751392457551846,11,65,0.0,2022,1.0,0.0,0,11,0.0,0,-1.1320361297990569,0.0,Future,40,60,-0.5947829675551282,-0.3159684664400721,10,0.0,0.19492787635345998,-0.43690196171562107,0.0,0.0,0.0,0,1,0.0
0.0,Infinity,0.0,0.0,0.0,0.0,50,-0.9952219651403813,https://i.scdn.co/image/ab67616d0000b273a9897f65d1ead1be10a51e3f,0.0,6,0,1,0,0.6334999224889253,0.0,0.0,0.0,0.0,-0.5012233816100191,-0.11789505994461975,1.0,0.11923086265947819,1.0,-0.36751392457551846,23,67,0.0,2017,1.0,0.0,0,15,0.0,0,0.013624566170912083,0.0,Jaymes Young,4,67,-0.5947829675551282,-0.001171380649229675,30,0.0,-0.1930168187421515,-0.43690196171562107,0.0,0.0,0.0,1,0,0.0
0.0,S91,0.0,0.0,0.0,0.0,42,1.2541929425149019,https://i.scdn.co/image/ab67616d0000b273890cfb712167a0186918644e,0.0,7,0,0,1,-0.868413045401781,0.0,0.0,0.0,0.0,-0.38650842073193215,-0.6013111752329804,0.0,1.0967129317949138,1.0,0.932730863374708,14,86,0.0,2023,1.0,0.0,0,59,1.0,0,0.2219265108927246,0.0,Karol G,19,72,1.386953877505453,-0.30327503556140906,9,0.0,1.035474715727285,0.4660617080292202,0.0,0.0,0.0,1,0,0.0
0.0,Notice Me,0.0,0.0,0.0,0.0,78,-0.5648991132411098,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1,0.0,12,0,0,1,-0.7891735876149161,0.0,0.0,1.0,0.0,-0.6159383424881062,-0.5643957627927784,0.0,0.41476713772396634,0.0,-0.36751392457551846,9,72,0.0,2022,1.0,0.0,0,28,0.0,1,1.3328702160757246,0.0,SZA,12,68,-0.5947829675551282,-0.3362779558459329,11,0.0,-0.12835936955954946,-0.43690196171562107,0.0,1.0,0.0,0,0,0.0
0.0,Life Goes On,0.0,0.0,0.0,0.0,57,-0.7018200206636052,https://i.scdn.co/image/ab67616d0000b2731c5a484110522f2b9c7038cc,0.0,7,0,1,0,-0.032180841980850236,0.0,0.0,1.0,0.0,-0.28326495594165385,-0.3071179393574924,0.0,-0.5453143411011016,0.0,4.277219855499839e-17,17,70,0.0,2020,1.0,0.0,0,19,1.0,0,-1.4444890468817757,0.0,Oliver Tree,8,49,-0.5947829675551282,-0.23811542371760566,12,0.0,-0.516304064655161,-0.43690196171562107,0.0,0.0,0.0,1,0,0.0
0.0,SLOW DANCING IN THE DARK,0.0,0.0,0.0,0.0,28,0.5500282757706393,https://i.scdn.co/image/ab67616d0000b27360ba1d6104d0475c7555a6b2,0.0,9,0,1,0,1.03706634913073,0.0,0.0,1.0,0.0,-0.34062243638069734,0.6148884332561264,0.0,-1.2998795407333126,0.0,-0.3614942727794526,12,52,0.0,2018,1.0,0.0,1,54,0.0,1,-1.1320361297990569,0.0,Joji,3,48,-0.5947829675551282,-0.28127308870505985,19,0.0,0.6798587452229743,-0.43690196171562107,1.0,0.0,0.0,0,0,0.0
0.0,Soy El Unico,0.0,0.0,0.0,0.0,63,-0.9952219651403813,https://i.scdn.co/image/ab67616d0000b273ab621620bbfb20009cdc855e,0.0,3,0,0,1,-0.678214114200921,0.0,0.0,0.0,0.0,-0.7191818072783844,-0.6388544008099206,0.0,-0.6608410422236337,1.0,-0.3614942727794526,25,71,0.0,2022,1.0,0.0,0,45,0.0,0,-1.3056210837339006,0.0,Yahritza Y Su Esencia,3,45,-0.5947829675551282,-0.3328930409449561,11,1.0,0.1302704271708583,-0.43690196171562107,0.0,0.0,0.0,0,1,0.0
0.0,The Color Violet,0.0,0.0,0.0,0.0,46,0.5500282757706393,https://i.scdn.co/image/ab67616d0000b2730c5f23cbf0b1ab7e37d0dc67,0.0,12,0,1,0,-0.17962576279482445,0.0,0.0,0.0,0.0,-0.7421247994540019,-0.34265216289687056,0.0,-0.5506472706768796,1.0,-0.04245272758796185,10,65,0.0,2021,1.0,0.0,0,16,0.0,1,-0.5765642772075568,1.0,Tory Lanez,5,53,0.9519384724921547,-0.31850715261580465,9,0.0,-0.8072625859768695,-0.28640801675814753,0.0,0.0,0.0,0,0,0.0
0.0,I Can See You (Taylorï¿½ï¿½ï¿½s Version) (From The ,0.0,0.0,0.0,0.0,82,1.332433461042042,Not Found,0.0,7,0,0,1,-0.8061965684637009,0.0,0.0,1.0,0.0,0.06087992669260714,-0.602441238879109,0.0,0.5647903249095826,0.0,0.5354338448343611,7,69,0.0,2023,1.0,0.0,0,6,0.0,0,0.04834155695788084,1.0,Taylor Swift,3,76,1.2419487425010203,-0.30073634938567645,6,0.0,-1.2921934548463838,-0.28640801675814753,0.0,0.0,0.0,1,0,0.0
0.0,Dijeron Que No La Iba Lograr,1.0,0.0,0.0,0.0,76,-0.05633574281469789,Not Found,1.0,3,0,0,1,-0.6956255854634561,0.0,0.0,0.0,0.0,-0.7191818072783844,-0.6270515138392437,0.0,0.752936431593379,1.0,-0.3133370584109257,14,70,0.0,2023,0.0,0.0,0,26,0.0,0,0.7079643819102872,0.0,"Fuerza Regida, Chino Pacas",7,79,-0.30477269754626257,-0.3345854983954445,11,0.0,-0.35466044169865624,-0.28640801675814753,0.0,0.0,0.0,0,1,0.0
0.0,A Holly Jolly Christmas - Single Version,0.0,0.0,0.0,0.0,81,1.3519935906738272,https://i.scdn.co/image/ab67616d0000b273b9b921f8a3b8f0b20f73cb98,0.0,1,1,0,0,-0.2146597051274372,0.0,0.0,1.0,0.0,0.4623822897659116,0.3284800802761912,0.0,-1.1072537525440782,0.0,-0.36751392457551846,1,67,0.0,1952,1.0,0.0,0,64,1.0,0,0.6385304003363497,0.0,Burl Ives,3,36,-0.5947829675551282,-0.2745032589031063,15,0.0,0.8738310927707801,-0.43690196171562107,0.0,0.0,0.0,0,1,0.0
0.0,PRC,1.0,0.0,0.0,0.0,89,1.8018765722048837,Not Found,1.0,1,0,0,1,-0.14501566466789262,0.0,0.0,0.0,0.0,-0.5585808620490627,-0.5465658697094155,0.0,1.2318648550798788,1.0,-0.27721914763453054,23,78,0.0,2023,0.0,0.0,0,10,0.0,0,0.5690964187624121,0.0,"Natanael Cano, Peso Pluma",5,83,0.6619282024832892,-0.32781566859349087,12,0.0,-0.9042487597507725,0.4660617080292202,0.0,0.0,0.0,0,1,0.0
0.0,Shoong! (feat. LISA of BLACKPINK),1.0,0.0,0.0,0.0,26,0.7651897017202751,https://i.scdn.co/image/ab67616d0000b27346313223adf2b6d726388328,0.0,4,0,0,1,-0.7635257351619956,0.0,0.0,0.0,0.0,-0.5929953503124887,-0.6231590723914674,1.0,0.5869448734817316,1.0,0.017743790372696782,25,76,0.0,2023,0.0,0.0,0,1,0.0,0,-0.40297932327271296,0.0,"TAEYANG, Lisa",6,70,-0.15976756254182983,-0.32781566859349087,41,0.0,-0.22534554333345233,-0.43690196171562107,0.0,0.0,0.0,0,1,0.0
0.0,You Belong With Me (Taylorï¿½ï¿½ï¿½s Ve,0.0,0.0,0.0,0.0,49,0.7651897017202751,Not Found,0.0,4,0,1,0,-0.29252499114510294,0.0,0.0,1.0,0.0,-0.23737897159041907,-0.3383830335670513,0.0,0.21120121362683,0.0,-0.3253763620030574,9,63,0.0,2021,1.0,0.0,0,5,0.0,0,0.2913604924666621,1.0,Taylor Swift,3,73,-0.014762427537397068,-0.3354317271206887,9,0.0,-1.2275360056637818,-0.43690196171562107,0.0,0.0,0.0,0,1,0.0
0.0,VIBE (feat. Jimin of BTS),1.0,0.0,0.0,0.0,60,-0.21281677986897846,https://i.scdn.co/image/ab67616d0000b27346313223adf2b6d726388328,0.0,1,0,0,1,-0.6327343569410108,0.0,0.0,1.0,0.0,-0.6044668464002975,-0.6151230642412193,0.0,0.6133048268029753,0.0,-0.27721914763453054,13,79,0.0,2023,0.0,0.0,0,7,1.0,0,-0.7501492311424005,0.0,"TAEYANG, Jimin",4,68,-0.49811287755217293,-0.31850715261580465,26,0.0,-0.5809615138377628,-0.28640801675814753,0.0,0.0,0.0,0,1,0.0
0.0,Beautiful Girl,0.0,0.0,0.0,0.0,61,-0.7800605391907455,https://i.scdn.co/image/ab67616d0000b2731471ae084d0835cfc320fa6a,0.0,4,0,0,1,-0.6203588556830528,0.0,0.0,0.0,0.0,-0.5929953503124887,-0.5780820891736695,1.0,-0.17856046205838036,1.0,-0.36751392457551846,22,84,0.0,2022,1.0,0.0,0,31,0.0,0,0.6385304003363497,0.0,Luciano,9,42,-0.40144278754921775,-0.32104583879153725,9,0.0,-0.1930168187421515,-0.43690196171562107,0.0,0.0,0.0,0,1,0.0
0.0,PUNTO 40,1.0,0.0,0.0,0.0,20,-0.369297816923259,Not Found,0.0,9,0,0,1,-0.3722707744108773,0.0,0.0,1.0,0.0,-0.15707849897575815,-0.28979029678352,0.0,1.551810728369888,0.0,-0.36751392457551846,22,87,0.0,2022,0.0,0.0,4,0,1.0,1,-0.5071302956336192,0.0,"Baby Rasta, Rauw Alejandro",9,83,-0.014762427537397068,-0.28042685997981565,31,0.0,-0.48397534006385995,-0.13591407180067397,0.0,0.0,0.0,0,0,0.0
0.0,You Make It Feel Like Christmas (feat. Blake Shelton),1.0,0.0,0.0,0.0,93,0.10014529423958268,https://i.scdn.co/image/ab67616d0000b273f1ead165a7504b97e66ea7c4,0.0,9,1,0,0,-0.5849796407815243,0.0,0.0,1.0,0.0,0.4623822897659116,-0.3436566639156516,0.0,0.7650040923279671,0.0,-0.36751392457551846,20,63,0.0,2005,0.0,0.0,0,1,0.0,1,-0.9931681666511818,0.0,"Gwen Stefani, Blake Shelton",4,88,-0.5947829675551282,-0.3108910940886069,12,0.0,-1.2275360056637818,-0.43690196171562107,0.0,1.0,0.0,0,0,0.0
0.0,I Wrote The Book,0.0,0.0,0.0,0.0,83,-0.6626997614000351,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9,0.0,1,0,0,1,-0.7530010213596386,0.0,0.0,1.0,0.0,-0.6044668464002975,-0.6132396248310049,0.0,0.7557400347594405,0.0,-0.36751392457551846,31,68,0.0,2023,1.0,0.0,0,9,0.0,0,0.7773983634842246,0.0,Morgan Wallen,4,81,-0.5947829675551282,-0.3362779558459329,8,0.0,-1.0982211072985781,-0.43690196171562107,0.0,0.0,0.0,0,1,1.0
0.0,Father Time (feat. Sampha),1.0,0.0,0.0,0.0,50,-0.9952219651403813,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f,0.0,5,0,0,1,-0.6767239932925219,0.0,1.0,0.0,0.0,-0.7306533033661932,-0.2771084714214097,0.0,0.12230874258188577,1.0,-0.36751392457551846,13,55,0.0,2022,0.0,0.0,0,19,0.0,0,1.0898512805669434,0.0,"Kendrick Lamar, Sampha",35,78,-0.5947829675551282,-0.3176609238905605,11,0.0,0.32424277471866403,-0.43690196171562107,0.0,0.0,0.0,1,0,0.0
0.0,Late Night Talking,0.0,0.0,0.0,0.0,90,-0.1736965206054083,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,0.0,5,0,0,1,0.38487911449671874,0.0,1.0,1.0,0.0,1.1277290628588161,0.2695912080501546,0.0,0.5131979430937822,0.0,-0.0183741204036984,20,71,0.0,2022,1.0,0.0,0,30,0.0,0,-0.2293943693378692,0.0,Harry Styles,5,73,-0.20810260754330742,-0.16787843952233708,11,0.0,-0.2900029925160542,1.9710011576039559,0.0,0.0,0.0,1,0,0.0
0.0,All For Us - from the HBO Original Series Euphoria,1.0,0.0,0.0,0.0,17,1.4106739795691825,https://i.scdn.co/image/ab67616d0000b27325c4bac75a46caa3e645896a,0.0,8,0,1,0,-0.1619339792094032,0.0,0.0,1.0,0.0,-0.3979799168197409,0.0035240007005347355,0.0,-1.0654739818094954,0.0,-0.343435317391255,4,37,0.0,2019,0.0,0.0,0,2,0.0,0,0.6732473911233184,0.0,"Labrinth, Zendaya",9,67,-0.5947829675551282,-0.3303543547692235,34,0.0,-0.3223317171073552,-0.43690196171562107,1.0,0.0,0.0,1,0,0.0
0.0,Formula,0.0,0.0,0.0,0.0,23,0.6673890535613497,https://i.scdn.co/image/ab67616d0000b27389c39ba1acdf33ed7acd3867,0.0,10,0,1,0,0.05967678837148184,0.0,0.0,1.0,0.0,-0.5012233816100191,-0.2347938660052597,1.0,-0.29268536159788217,0.0,-0.3614942727794526,4,57,0.0,2019,1.0,0.0,6,4,0.0,1,0.8121153542711934,0.0,Labrinth,4,66,-0.256437652544785,-0.24996262587102447,15,0.0,-1.0335636581159762,-0.43690196171562107,0.0,0.0,0.0,0,0,0.0
0.0,About Damn Time,0.0,0.0,0.0,0.0,72,-0.9952219651403813,https://i.scdn.co/image/ab67616d0000b273b817e721691aff3d67f26c04,0.0,7,0,0,1,0.35077892080225165,0.0,1.0,0.0,0.0,-0.776539287717428,-0.37441950761582,0.0,1.0700787017173259,1.0,-0.36751392457551846,15,84,0.0,2022,1.0,0.0,0,10,0.0,0,-0.43769631405968173,0.0,Lizzo,7,74,-0.49811287755217293,-0.3151222377148279,34,0.0,-0.12835936955954946,-0.43690196171562107,0.0,0.0,0.0,1,0,0.0
0.0,Me Porto Bonito,1.0,0.0,0.0,0.0,43,1.3519935906738272,Not Found,0.0,5,0,0,1,1.5854375431951222,0.0,0.0,0.0,1.0,0.41649630541467686,0.4465089499829598,0.0,1.2077599514120072,1.0,-0.07255098656829116,6,91,0.0,2022,0.0,0.0,0,9,0.0,0,-1.0278851574381505,0.0,"Chencho Corleone, Bad Bunny",8,71,1.4836239675084082,-0.21695970558650068,9,0.0,-0.9365774843420734,3.4759406071786914,0.0,0.0,0.0,1,0,0.0
0.0,Low,0.0,0.0,0.0,0.0,34,0.3935472387163587,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1,0.0,12,0,0,1,-0.4268719012711631,0.0,0.0,0.0,0.0,-0.5126948776978278,-0.4272813737291706,0.0,-0.21192942329477749,1.0,-0.3133370584109257,9,70,0.0,2022,1.0,0.0,0,43,1.0,1,0.8121153542711934,0.0,SZA,6,55,-0.5947829675551282,-0.32443075369251406,16,0.0,0.32424277471866403,-0.43690196171562107,0.0,0.0,0.0,0,0,0.0
0.0,"All The Way Live (Spider-Man: Across the Spider-Verse) (Metro Boomin & Future, Lil Uzi Vert)",0.0,1.0,0.0,1.0,28,-0.6626997614000351,https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f,0.0,6,0,0,1,-0.8320459187574819,0.0,0.0,0.0,0.0,-0.7191818072783844,-0.634710834107449,0.0,0.05669834493577759,1.0,-0.36751392457551846,2,77,0.0,2023,0.0,0.0,0,18,0.0,0,0.46494544640150587,0.0,"Future, Lil Uzi Vert, Metro Boomin",15,55,-0.5947829675551282,-0.3320468122197119,22,0.0,0.0009555288056542358,-0.43690196171562107,0.0,0.0,0.0,1,0,0.0
0.0,Let It Snow! Let It Snow! Let It Snow!,1.0,0.0,0.0,0.0,86,1.1172720350924064,https://i.scdn.co/image/ab67616d0000b273df1066335619efa75889bcfc,0.0,1,1,0,0,-0.08091069381117559,0.0,0.0,1.0,0.0,0.6688692193464683,0.6618488558841387,0.0,-1.5472060084620571,0.0,-0.36751392457551846,1,60,0.0,1950,0.0,0.0,0,88,0.0,0,0.7426813726972559,0.0,"Frank Sinatra, B. Swanson Quartet",6,32,-0.5947829675551282,0.0072909066032123245,34,0.0,2.360952423970624,-0.43690196171562107,0.0,0.0,0.0,0,1,1.0
0.0,Miracle (with Ellie Goulding),1.0,1.0,0.0,0.0,31,1.2541929425149019,https://i.scdn.co/image/ab67616d0000b273c58e22815048f8dfb1aa8bd0,0.0,3,0,0,1,-0.5324952582724474,0.0,0.0,1.0,0.0,1.0703715824197728,-0.02435090257063827,0.0,0.835094171479514,0.0,3.4730239213145024,10,64,0.0,2023,0.0,0.0,4,4,0.0,0,0.7426813726972559,0.0,"Calvin Harris, Ellie Goulding",4,87,1.725299192515796,-0.12810568943585968,8,0.0,-1.259864730255083,0.9175435429016409,0.0,0.0,0.0,0,1,0.0
0.0,you broke me first,0.0,0.0,0.0,0.0,8,-0.623579502136465,https://i.scdn.co/image/ab67616d0000b2730c2c97099fd6a637ed0aa4a4,0.0,4,0,1,0,1.1364961513290786,0.0,0.0,1.0,0.0,1.139200558946625,0.16625316574305823,0.0,-1.210438516175677,0.0,-0.3614942727794526,17,64,0.0,2020,1.0,0.0,0,79,0.0,0,0.0830585477448496,0.0,Tate McRae,5,37,-0.5947829675551282,-0.06717722121827728,9,1.0,1.2294470632750907,-0.43690196171562107,0.0,0.0,0.0,0,1,0.0
0.0,Una Noche en Medellï¿½,0.0,0.0,0.0,0.0,82,-0.6822598910318202,https://i.scdn.co/image/ab67616d0000b273be60f176970cdde893632dd8,0.0,1,0,0,1,0.2794421593170876,0.0,1.0,0.0,0.0,-0.24885046767822777,0.012690072496911444,0.0,0.3250518364099858,1.0,-0.3554746209833867,21,87,0.0,2022,1.0,0.0,0,10,0.0,0,-0.8890171942902755,0.0,Cris Mj,8,53,0.9519384724921547,-0.2914278334079903,5,0.0,-1.0335636581159762,-0.28640801675814753,0.0,0.0,0.0,0,1,0.0
